name,genres
TETRA's Escape,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Risky Wings,"[{'id': '1', 'description': 'Action'}, {'id': '9', 'description': 'Racing'}]"
Current,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
A Penny For Some Motivation,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Arena of the Gods,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]"
Nova Wing II,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Trash Story,"[{'id': '71', 'description': 'Sexual Content'}, {'id': '73', 'description': 'Violent'}, {'id': '74', 'description': 'Gore'}, {'id': '4', 'description': 'Casual'}]"
Feminist Cyborg Vs Last guy(gay),
Fairyland: Chronicle,"[{'id': '73', 'description': 'Violent'}, {'id': '74', 'description': 'Gore'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Pathosis,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '70', 'description': 'Early Access'}]"
Margot's Word Brain,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Castle Agony,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Destined,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
The Endless Mission,"[{'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
Jungle Jorney,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Bounty Hunter: Stampede,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Bounce,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Strive,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
Marvellous Inc.,"[{'id': '23', 'description': 'Indie'}]"
Inzo,"[{'id': '71', 'description': 'Sexual Content'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
One Ping Only,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
The Mirror Lied,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Treasure Hunter Claire,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Pong like,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
TCPingInfoView,"[{'id': '57', 'description': 'Utilities'}]"
WIN THE GAME!,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
X-Town 3D game,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Pivross,"[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
Dungeons of the dead,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
HOST,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
Stargazer program,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}]"
Tomb Towers,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Death Mark Vol.1 - 死印之迷雾,"[{'id': '23', 'description': 'Indie'}]"
OniBushi VR,"[{'id': '73', 'description': 'Violent'}, {'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
Six Second Slam,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
The Other Side Of The Screen,"[{'id': '74', 'description': 'Gore'}, {'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Corpse Mob,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
MinigolfPark VR,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}, {'id': '70', 'description': 'Early Access'}]"
Metis One,"[{'id': '1', 'description': 'Action'}]"
Игра забытых Богов. Проснись / Game of the forgotten Gods. Wake up,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Trivia Vault: Hockey Trivia,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
NEKO-NIN exHeart 2,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Super Weekend Mode,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
War Of The Zombie,"[{'id': '74', 'description': 'Gore'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Wasteland Rampage,"[{'id': '1', 'description': 'Action'}, {'id': '70', 'description': 'Early Access'}]"
Laws of Machine,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
Dumb As Wizards,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
Turbo Soccer VR,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]"
Artipic,"[{'id': '53', 'description': 'Design & Illustration'}, {'id': '55', 'description': 'Photo Editing'}]"
The Stroke of Midnight,"[{'id': '73', 'description': 'Violent'}, {'id': '74', 'description': 'Gore'}, {'id': '23', 'description': 'Indie'}]"
My Golf,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
The Stillness of the Wind,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
aMAZE Frozen,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Howlville: The Dark Past,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Blonde Driver,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '18', 'description': 'Sports'}]"
Hit The Hive,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Light Borrower,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Burst Into,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '70', 'description': 'Early Access'}]"
LEGO® DC Super-Villains,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]"
AIdol,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
Craft and Dungeon,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Morning Never Comes,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
bomber-un,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Nicky - The Home Alone Golf Ball,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Kitten Life Simulator,"[{'id': '28', 'description': 'Simulation'}]"
Project Myriad,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Fun Hospital,"[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Firebird - Steam version,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Viki Spotter: Shopping,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Katie,"[{'id': '23', 'description': 'Indie'}]"
CryoFall,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
Alice In VR,"[{'id': '23', 'description': 'Indie'}]"
Skat Stammtisch,"[{'id': '4', 'description': 'Casual'}]"
No Time to Relax,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
The Nature,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
Robots Attack On Vapeland,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Synthrally,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}]"
Baby's on fire: 99 virgins,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Russian World,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Platform Challenge,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Zombie Apocalypse Survivor,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
Vadine: Bite-Man,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Nogalious,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Drowning,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
MazeBot,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Achievement Lurker: You are going to have to work hard for these nuts,"[{'id': '3', 'description': 'RPG'}]"
The Blobs Fight,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Bounty Hunter: Ocean Diver,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Finger Jets,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Holy Potatoes! A Spy Story?!,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Storm of Jigsaw Puzzles,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]"
Existential Kitty Cat RPG,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
The Eerie Inn,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Poker Simulator,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}, {'id': '2', 'description': 'Strategy'}]"
Death Game+,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]"
Jets'n'Guns 2,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
Infinite Vector,"[{'id': '73', 'description': 'Violent'}, {'id': '74', 'description': 'Gore'}, {'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]"
Doodle Date,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
London Museum Of Water & Steam,"[{'id': '54', 'description': 'Education'}]"
Black Jack Story,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
The Cabinets of Doctor Arcana,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
OS:Path,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
Brother Perro,"[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}]"
Space Pilgrim Academy: Year 2,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
Conveyor VR,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '70', 'description': 'Early Access'}]"
Pixel Beef Battle,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Doors Quest Demo,"[{'id': '73', 'description': 'Violent'}, {'id': '74', 'description': 'Gore'}, {'id': '23', 'description': 'Indie'}]"
Maxi Pool Masters VR,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '18', 'description': 'Sports'}, {'id': '2', 'description': 'Strategy'}, {'id': '70', 'description': 'Early Access'}]"
KeyBoard Guitar Master,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Hovercraft Drive,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]"
Kolb Antarctica Experience,"[{'id': '25', 'description': 'Adventure'}, {'id': '28', 'description': 'Simulation'}]"
VOICEACTRESSⅡ,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Killer Backflip 5,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}]"
Draw Near,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '37', 'description': 'Free to Play'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
Another Brick in Space,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Jurassic City Walk,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]"
SRC: Sprint Robot Championship,"[{'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}, {'id': '18', 'description': 'Sports'}, {'id': '70', 'description': 'Early Access'}]"
Norilsk,"[{'id': '71', 'description': 'Sexual Content'}, {'id': '72', 'description': 'Nudity'}, {'id': '23', 'description': 'Indie'}]"
WARRIORS OROCHI 4 - 無双OROCHI３,"[{'id': '1', 'description': 'Action'}]"
Isoland,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]"
VRQ Test,"[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free to Play'}, {'id': '28', 'description': 'Simulation'}]"
Chronus Arc,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]"
茂伸奇谈-HAPPY END- 合集版 / Monobeno-HAPPY END- Deluxe,"[{'id': '25', 'description': 'Adventure'}]"
SPACE HUNT,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]"
Hero Go,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Piano Play 3D,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Circuit Loops,"[{'id': '52', 'description': 'Audio Production'}, {'id': '57', 'description': 'Utilities'}]"
Electronic Piano,"[{'id': '52', 'description': 'Audio Production'}, {'id': '57', 'description': 'Utilities'}]"
EMMA The Story,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Circles of hell,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]"
Zombie Derby,"[{'id': '73', 'description': 'Violent'}, {'id': '74', 'description': 'Gore'}, {'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]"
